Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Package C6 Residency [%]","Core 0 C0 Residency [%]","Core 1 C0 Residency [%]","Core 2 C0 Residency [%]","Core 3 C0 Residency [%]","Core 0 C1 Residency [%]","Core 1 C1 Residency [%]","Core 2 C1 Residency [%]","Core 3 C1 Residency [%]","Core 0 C6 Residency [%]","Core 1 C6 Residency [%]","Core 2 C6 Residency [%]","Core 3 C6 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [�C]","CPU SOC [�C]","APU GFX [�C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Core VID (Effective) [V]","CPU TDC [A]","CPU Package Power (SMU) [W]","Core 0 Power (SMU) [W]","Core 1 Power (SMU) [W]","Core 2 Power (SMU) [W]","Core 3 Power (SMU) [W]","CPU Core Power [W]","CPU SoC Power [W]","Core+SoC Power [W]","APU STAPM [W]","Infinity Fabric Clock (FCLK) [MHz]","Memory Controller Clock (UCLK) [MHz]","CPU TDC Limit [%]","CPU PPT FAST Limit [%]","CPU PPT SLOW Limit [%]","APU STAPM Limit [%]","Thermal Throttling (HTC) [Yes/No]","Thermal Throttling (PROCHOT CPU) [Yes/No]","Thermal Throttling (PROCHOT EXT) [Yes/No]","System1 [�C]","Chipset [�C]","CPU [�C]","PCIEX16 [�C]","VRM MOS [�C]","VSOC MOS [�C]","Vcore [V]","+3.3V [V]","+12V [V]","+5V [V]","CPU VCORE SOC [V]","CPU VDDP [V]","DRAM [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","System 1 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [�C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [�C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Temperature [�C]","VDDCR_CPU [V]","VDDCR_SOC [V]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU SoC Clock [MHz]","GPU VCN Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Video Encode 1 Usage [%]","GPU Computing (High Priority Compute) Usage [%]","GPU Computing (Compute 0) Usage [%]","GPU Computing (Compute 1) Usage [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Usage [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
14.8.2020,15:21:47.080,5196,11647,30.8,3263,2829,53.5,0.1,0.894,0.750,0.750,0.887,1398.8,1398.8,1398.8,1398.8,99.9,150.5,281.4,189.7,143.1,191.2,3.7,3.7,3.7,4.4,4.4,3.9,14.0,14.0,14.0,14.0,27.4,8.5,12.2,9.8,8.4,44.7,51.5,48.1,48.0,46.9,36.3,42.2,43.7,1498.7,15.00,16,18,18,36,54,390,1,34.6,34.5,32.5,0.887,1.087,0.881,2.584,4.516,0.105,0.186,0.149,0.118,2.049,6.173,8.222,11.504,1500.0,1500.0,4.0,11.9,11.1,17.7,No,No,No,34,46,34,16,33,37,0.744,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1439,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.000,13890,9661,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,183,33,8.0,223,0,0,0.000,0.000,536,29,0.000,0.059,0,
14.8.2020,15:21:49.189,5194,11650,30.8,3262,2830,53.5,0.1,0.738,0.738,0.900,0.738,1398.8,1398.8,1398.8,1398.8,99.9,50.7,41.5,51.6,71.2,53.7,2.2,1.4,0.7,2.2,2.2,1.6,14.0,14.0,14.0,14.0,58.8,4.2,2.9,3.1,4.1,9.7,3.1,5.1,12.7,86.5,94.0,92.0,83.4,1498.7,15.00,16,18,18,36,54,390,1,34.5,34.0,32.1,0.887,1.087,0.887,0.693,3.221,0.013,0.011,0.014,0.038,0.149,5.392,5.541,11.435,1500.0,1500.0,1.1,8.4,10.4,17.6,No,No,No,34,46,34,16,33,37,0.684,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1442,664,Yes,44,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.029,13890,9661,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.887,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,33,8.0,223,0,0,0.000,0.000,536,29,0.028,0.071,0,
14.8.2020,15:21:51.271,5197,11646,30.8,3277,2815,53.7,0.1,1.294,1.294,1.288,1.363,1776.3,3996.7,3996.7,1776.3,99.9,1392.9,1054.2,769.1,715.6,982.9,35.8,26.1,18.6,17.9,35.8,24.6,17.8,40.0,40.0,17.8,3.2,38.6,2.9,21.8,23.6,52.6,3.1,27.5,60.5,8.8,94.0,50.7,15.8,1498.7,15.00,16,18,18,36,54,390,1,43.8,36.7,32.4,1.362,1.087,1.375,4.002,7.691,1.495,1.259,0.925,0.902,9.498,5.303,14.801,11.445,1500.0,1500.0,6.2,19.7,11.6,17.6,No,No,No,34,46,43,16,33,37,1.380,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1544,664,Yes,44,100.0,No,No,953,1896,35,No,No,1.7,0.0,1.7,3.324,0.003,13896,9661,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.287,1.087,200.0,1500.0,199.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,183,33,8.0,223,0,0,0.000,0.000,536,29,0.106,0.025,0,
14.8.2020,15:21:53.377,5195,11649,30.8,3281,2811,53.8,0.1,1.013,0.738,0.738,0.738,1398.8,1398.8,1398.8,1398.8,99.9,433.0,295.0,130.1,381.8,310.0,12.6,7.4,2.9,8.9,12.6,7.9,14.0,14.0,14.0,14.0,39.2,13.6,11.8,6.2,12.5,33.6,34.8,25.5,26.7,52.9,53.7,68.3,60.8,1498.7,15.00,16,18,18,36,54,390,1,41.0,35.4,32.6,0.887,1.087,0.887,4.865,4.746,0.480,0.355,0.190,0.459,3.419,5.311,8.730,11.533,1500.0,1500.0,7.5,12.3,13.7,17.7,No,No,No,34,46,41,16,34,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1595,665,Yes,41,100.0,No,No,953,1896,35,No,No,3.3,0.0,3.3,3.879,0.003,13904,9661,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,33,8.0,223,0,0,0.000,0.000,536,29,0.040,0.035,0,
14.8.2020,15:21:55.467,5193,11650,30.8,3279,2813,53.8,0.1,0.750,0.744,0.750,0.894,2957.5,1398.8,1398.8,1398.8,99.9,77.2,95.8,121.8,52.2,86.8,2.2,2.2,4.4,1.4,4.4,2.6,29.6,14.0,14.0,14.0,50.1,4.6,5.1,6.0,3.3,7.8,12.6,16.6,10.1,87.8,82.3,77.7,86.8,1498.7,15.00,16,18,18,36,54,390,1,37.9,34.3,32.4,0.912,1.087,0.900,1.132,3.387,0.025,0.067,0.088,0.024,0.491,5.339,5.831,11.466,1500.0,1500.0,1.7,8.8,12.2,17.6,No,No,No,34,46,38,16,33,37,0.744,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1555,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.1,0.1,0.000,0.174,13904,9661,0.0,0.0,0.0,0.000,0.000,46,0,32.0,1.062,1.087,200.0,1500.0,199.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,183,33,8.0,223,0,0,0.000,0.000,536,29,1.439,1.428,0,
14.8.2020,15:21:57.561,5188,11655,30.8,3273,2818,53.7,0.1,0.738,0.887,0.894,0.887,1398.8,1398.8,1398.8,1398.8,99.9,75.9,68.8,72.1,37.8,63.7,1.4,0.7,0.7,0.7,1.4,0.9,14.0,14.0,14.0,14.0,61.8,4.7,3.7,4.1,2.8,13.0,3.3,8.3,7.7,82.5,93.0,87.9,89.7,1498.7,15.00,16,18,18,36,54,390,1,34.8,34.2,32.3,0.912,1.087,0.906,0.382,3.212,0.030,0.028,0.031,0.011,0.261,5.287,5.549,11.382,1500.0,1500.0,0.6,8.3,10.9,17.5,No,No,No,34,46,34,16,33,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1457,668,Yes,41,100.0,No,No,953,1896,35,No,No,0.1,0.2,0.3,0.030,0.328,13904,9662,0.0,0.0,0.0,0.000,0.000,46,0,32.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,33,8.0,223,0,0,0.000,0.000,536,29,0.000,0.000,0,
14.8.2020,15:21:59.626,5188,11655,30.8,3274,2817,53.7,0.1,0.887,0.887,0.750,0.738,1398.8,1398.8,1398.8,1398.8,99.9,61.2,43.9,65.2,108.6,69.7,0.7,0.0,0.0,2.2,2.2,0.7,14.0,14.0,14.0,14.0,55.7,4.6,3.2,3.6,5.5,8.9,3.7,6.0,14.4,86.5,93.2,90.4,80.3,1498.7,15.00,16,18,18,36,54,390,1,34.5,34.2,32.2,0.887,1.087,0.887,0.285,3.268,0.019,0.013,0.031,0.074,0.314,5.303,5.617,11.299,1500.0,1500.0,0.4,8.5,10.0,17.4,No,No,No,34,47,34,16,33,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1439,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.2,0.2,0.000,0.532,13904,9663,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,33,8.0,223,0,0,0.000,0.000,536,29,1.378,1.919,0,
14.8.2020,15:22:1.717,5190,11654,30.8,3274,2817,53.7,0.1,0.912,0.988,1.325,0.912,1344.3,2957.5,2957.5,1344.3,99.9,55.9,105.7,95.2,62.2,79.8,2.2,1.4,0.7,1.4,2.2,1.4,13.5,29.6,29.6,13.5,53.7,4.1,3.2,4.7,3.9,7.2,3.7,5.1,12.5,88.8,93.2,90.3,83.8,1498.7,15.00,16,18,18,36,54,390,1,34.4,34.0,32.2,0.900,1.087,0.894,0.292,3.357,0.019,0.072,0.058,0.033,0.429,5.326,5.756,11.222,1500.0,1500.0,0.4,8.6,9.5,17.3,No,No,No,34,47,34,16,33,37,0.420,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1436,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.021,13904,9663,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.075,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,33,8.0,223,0,0,0.000,0.000,536,29,0.040,0.035,0,
14.8.2020,15:22:3.800,5187,11656,30.7,3272,2819,53.7,0.1,0.900,0.887,0.894,0.750,1398.8,1398.8,1398.8,1398.8,99.9,65.5,48.0,37.8,69.7,55.2,0.7,0.0,0.0,2.2,2.2,0.7,14.0,14.0,14.0,14.0,58.4,4.1,3.1,2.7,3.8,7.9,9.5,15.0,8.8,88.3,87.5,82.8,87.7,1498.7,15.00,16,18,18,36,54,390,1,34.4,34.0,32.1,0.912,1.087,0.906,0.417,3.221,0.024,0.018,0.016,0.028,0.273,5.309,5.582,11.149,1500.0,1500.0,0.6,8.4,9.2,17.2,No,No,No,34,47,34,16,33,37,0.420,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1442,668,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.000,13904,9663,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,33,8.0,223,0,0,0.000,0.000,536,29,0.288,0.270,0,
14.8.2020,15:22:5.887,5187,11657,30.7,3272,2819,53.7,0.1,0.750,0.912,0.900,0.750,2957.5,1344.3,2957.5,2957.5,99.9,70.1,48.8,41.6,59.0,54.9,0.7,0.7,1.4,0.7,1.4,0.9,29.6,13.5,29.6,29.6,62.2,4.5,2.8,2.7,3.4,10.6,3.0,3.5,9.1,85.0,94.3,93.9,87.7,1498.7,15.00,16,18,18,36,54,390,1,34.4,34.0,32.1,0.900,1.087,0.894,0.234,3.204,0.033,0.012,0.012,0.023,0.175,5.333,5.509,11.070,1500.0,1500.0,0.4,8.3,8.9,17.0,No,No,No,34,46,34,16,33,37,0.420,3.324,12.168,5.070,1.212,0.912,1.380,3.336,3.096,3.072,1442,670,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.1,0.1,0.000,0.231,13904,9663,0.0,0.0,0.0,0.000,0.000,46,0,32.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.081,0.000,0,
14.8.2020,15:22:7.983,5186,11657,30.7,3272,2820,53.7,0.1,0.750,0.750,0.750,0.750,1398.8,1398.8,1398.8,1398.8,99.9,78.1,54.0,75.3,65.3,68.2,3.7,0.7,2.2,2.2,3.7,2.2,14.0,14.0,14.0,14.0,56.7,4.6,3.6,4.0,3.7,6.9,3.9,9.2,11.1,88.7,92.6,87.1,85.5,1498.7,15.00,16,18,18,36,54,390,1,34.5,34.0,32.0,0.912,1.087,0.906,0.250,3.249,0.023,0.019,0.045,0.031,0.302,5.247,5.549,10.993,1500.0,1500.0,0.4,8.4,8.7,16.9,No,No,No,34,47,34,16,33,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1436,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.000,13904,9663,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.487,2.986,0,
14.8.2020,15:22:10.046,5186,11657,30.7,3272,2820,53.7,0.1,0.750,0.887,0.750,0.894,1398.8,1398.8,1398.8,1398.8,99.9,40.9,89.8,89.5,72.1,73.1,3.0,0.0,2.2,1.5,3.0,1.7,14.0,14.0,14.0,14.0,53.8,3.4,4.7,4.7,3.7,7.7,8.5,14.4,11.5,89.1,86.8,81.4,85.1,1498.7,15.00,16,18,18,36,54,390,1,34.3,33.9,32.1,0.912,1.087,0.900,0.343,3.369,0.008,0.064,0.069,0.033,0.458,5.377,5.835,10.922,1500.0,1500.0,0.5,8.8,8.7,16.8,No,No,No,34,47,34,16,33,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1439,667,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.043,13904,9663,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.082,0.089,0,
14.8.2020,15:22:12.155,5186,11657,30.7,3272,2820,53.7,0.1,0.912,0.887,0.900,0.887,1398.8,1398.8,1398.8,1398.8,99.9,76.4,52.4,48.0,39.1,54.0,1.4,0.0,0.7,0.7,1.4,0.7,14.0,14.0,14.0,14.0,57.6,4.4,3.6,3.1,2.5,9.6,8.3,5.9,7.3,86.2,88.6,91.2,90.3,1498.7,15.00,16,18,18,36,54,390,1,34.3,33.8,32.0,0.912,1.087,0.906,0.340,3.178,0.036,0.014,0.014,0.011,0.171,5.240,5.411,10.853,1500.0,1500.0,0.5,8.2,8.6,16.7,No,No,No,34,46,34,16,32,37,0.756,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1442,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.000,13904,9663,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.071,0.066,0,
14.8.2020,15:22:14.249,5186,11658,30.7,3271,2820,53.7,0.1,0.887,0.750,0.744,0.750,1398.8,1344.3,1398.8,1398.8,99.9,63.2,64.6,43.1,33.5,51.1,0.7,0.7,0.7,0.7,0.7,0.7,14.0,13.5,14.0,14.0,60.0,4.2,3.9,2.9,2.3,9.3,6.4,3.7,7.1,86.5,89.8,93.5,90.9,1498.7,15.00,16,18,18,36,54,390,1,34.3,33.9,32.0,0.887,1.087,0.887,0.235,3.236,0.024,0.025,0.013,0.015,0.212,5.366,5.578,10.780,1500.0,1500.0,0.4,8.4,8.5,16.6,No,No,No,34,47,34,16,33,37,0.900,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1442,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.001,13904,9663,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.000,0.059,0,
14.8.2020,15:22:16.328,5183,11660,30.7,3270,2822,53.6,0.1,0.750,0.738,0.887,0.887,1398.8,1398.8,1398.8,1398.8,99.9,44.1,45.2,65.8,66.9,55.5,0.7,0.0,0.0,1.5,1.5,0.6,14.0,14.0,14.0,14.0,58.9,3.5,3.4,3.4,3.7,8.0,6.6,5.2,11.1,88.6,90.3,91.4,85.6,1498.7,15.00,16,18,18,36,54,390,1,34.1,33.8,31.9,0.912,1.087,0.906,0.217,3.186,0.010,0.011,0.026,0.037,0.197,5.307,5.504,10.711,1500.0,1500.0,0.3,8.3,8.5,16.5,No,No,No,34,46,34,16,32,37,0.900,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1445,661,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.1,0.1,0.000,0.084,13904,9663,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.056,0.000,0,
14.8.2020,15:22:18.403,5183,11660,30.7,3269,2822,53.6,0.1,0.887,0.887,0.750,0.938,1398.8,1398.8,1398.8,1398.8,99.9,40.3,104.5,62.0,85.9,73.2,1.5,3.0,0.7,0.7,3.0,1.5,14.0,14.0,14.0,14.0,47.2,3.3,5.2,3.2,4.5,8.1,13.5,7.4,20.9,88.9,81.3,89.4,74.9,1498.7,15.00,16,18,18,36,54,390,1,34.3,33.7,31.9,0.887,1.087,0.887,0.351,3.444,0.008,0.075,0.038,0.049,0.500,5.373,5.873,10.647,1500.0,1500.0,0.5,8.9,8.5,16.4,No,No,No,34,46,34,16,32,37,0.912,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1439,663,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.018,13904,9663,0.0,0.0,0.0,0.000,0.000,46,0,32.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.000,0.000,0,
14.8.2020,15:22:20.513,5183,11661,30.7,3269,2822,53.6,0.1,0.750,0.738,1.325,0.750,1398.8,1398.8,1398.8,1398.8,99.9,57.0,48.2,57.4,81.8,61.1,2.9,0.0,0.0,0.7,2.9,0.9,14.0,14.0,14.0,14.0,55.7,4.0,3.1,3.0,4.4,10.0,2.8,6.5,15.4,86.1,94.1,90.9,80.5,1498.7,15.00,16,18,18,36,54,390,1,34.3,33.6,31.8,0.887,1.087,0.881,0.348,3.257,0.016,0.013,0.024,0.042,0.267,5.329,5.596,10.586,1500.0,1500.0,0.5,8.5,8.6,16.3,No,No,No,34,47,34,16,32,37,0.888,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1442,668,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.042,13904,9664,0.0,0.0,0.0,0.000,0.000,46,0,31.0,1.093,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.000,0.000,0,
14.8.2020,15:22:22.606,5183,11660,30.7,3269,2822,53.6,0.1,0.887,0.738,0.738,0.738,1398.8,1398.8,1398.8,1398.8,99.9,58.4,51.8,49.8,72.2,58.1,0.7,0.7,0.7,2.9,2.9,1.3,14.0,14.0,14.0,14.0,56.0,4.1,3.5,3.1,3.6,10.8,5.8,5.6,13.3,85.4,91.0,91.4,83.3,1498.7,15.00,16,18,18,36,54,390,1,34.0,33.7,31.8,0.912,1.087,0.906,0.283,3.318,0.019,0.017,0.025,0.040,0.264,5.442,5.706,10.521,1500.0,1500.0,0.4,8.6,8.5,16.2,No,No,No,34,47,34,16,32,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1442,666,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.000,13904,9664,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.077,0.103,0,
14.8.2020,15:22:24.686,5183,11661,30.7,3269,2823,53.6,0.1,0.738,0.738,0.750,0.894,2957.5,1398.8,1398.8,1398.8,99.9,52.1,52.1,52.1,51.1,51.8,1.5,0.0,0.0,0.7,1.5,0.6,29.6,14.0,14.0,14.0,58.2,3.8,3.6,2.8,4.0,7.2,5.6,3.0,13.1,89.1,91.2,94.3,83.2,1498.7,15.00,16,18,18,36,54,390,1,34.0,33.7,31.8,0.887,1.087,0.881,0.197,3.209,0.012,0.017,0.020,0.027,0.167,5.329,5.496,10.458,1500.0,1500.0,0.3,8.3,8.5,16.1,No,No,No,34,46,34,16,32,37,0.924,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1439,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.001,13904,9664,0.0,0.0,0.0,0.000,0.000,46,0,32.0,0.900,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.176,0.131,0,
14.8.2020,15:22:26.764,5182,11661,30.7,3269,2823,53.6,0.1,0.887,0.900,0.744,0.744,1398.8,1398.8,1398.8,1398.8,99.9,53.2,89.6,86.7,55.3,71.2,0.0,0.7,1.5,0.7,1.5,0.7,14.0,14.0,14.0,14.0,58.7,3.8,4.4,4.3,3.3,6.3,8.6,9.7,7.4,89.9,87.1,86.0,89.6,1498.7,15.00,16,18,18,36,54,390,1,34.1,33.7,31.7,0.887,1.087,0.887,0.301,3.292,0.016,0.051,0.068,0.027,0.407,5.332,5.739,10.395,1500.0,1500.0,0.5,8.6,8.5,16.0,No,No,No,34,46,34,16,32,37,0.912,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1442,664,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.025,13904,9664,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.887,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.000,0.000,0,
14.8.2020,15:22:28.842,5182,11662,30.7,3269,2823,53.6,0.1,0.887,0.900,0.887,0.887,1398.8,1398.8,1398.8,1398.8,99.9,53.6,67.3,44.3,30.3,48.9,0.7,0.0,0.0,0.0,0.7,0.2,14.0,14.0,14.0,14.0,61.7,3.7,3.7,2.6,2.2,10.0,5.1,2.6,8.6,86.4,91.4,94.8,89.5,1498.7,15.00,16,18,18,36,54,390,1,34.0,33.6,31.6,0.887,1.087,0.881,0.259,3.169,0.022,0.026,0.017,0.009,0.164,5.306,5.470,10.335,1500.0,1500.0,0.4,8.2,8.5,15.9,No,No,No,34,47,34,16,32,37,0.420,3.324,12.168,5.070,1.212,0.924,1.380,3.336,3.096,3.072,1391,663,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.000,13904,9664,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.000,0.000,0,
14.8.2020,15:22:30.921,5182,11661,30.7,3269,2823,53.6,0.1,0.738,0.738,0.738,0.750,1398.8,1398.8,1398.8,1398.8,99.9,63.8,43.4,34.9,59.5,50.4,0.0,0.0,0.0,0.7,0.7,0.2,14.0,14.0,14.0,14.0,59.7,4.3,2.8,2.4,3.6,11.0,3.3,2.8,9.1,84.7,93.9,94.8,87.7,1498.7,15.00,16,18,18,36,54,390,1,34.0,33.5,31.7,0.912,1.087,0.906,0.188,3.205,0.018,0.014,0.009,0.030,0.171,5.328,5.499,10.273,1500.0,1500.0,0.3,8.3,8.4,15.8,No,No,No,34,47,34,16,32,37,0.420,3.324,12.168,5.070,1.224,0.924,1.380,3.336,3.096,3.072,1391,665,Yes,41,100.0,No,No,953,1896,35,No,No,0.0,0.0,0.0,0.000,0.027,13904,9664,0.0,0.0,0.0,0.000,0.000,46,0,31.0,0.906,1.087,200.0,1500.0,199.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,183,28,8.0,223,0,0,0.000,0.000,536,29,0.160,0.180,0,
